date,description,category,amount,day_of_week,is_weekend,month,year,label,source
2023-01-29,CGV Cinema,Hiburan & Gaya Hidup,39100,6,1,1,2023,1,synthetic_id
2025-03-27,Lazada,Belanja & Lifestyle,189600,3,0,3,2025,0,synthetic_id
2024-12-17,Vidio,Langganan Digital,34300,1,0,12,2024,0,synthetic_id
2023-05-02,Pizza Hut,Makanan & Minuman,117000,1,0,5,2023,0,synthetic_id
2022-07-26,KRL Commuter Line,Transportasi,9000,1,0,7,2022,0,synthetic_id
2024-07-12,Pepper Lunch,Makanan & Minuman,66400,4,0,7,2024,0,synthetic_id
2025-01-25,Mie Gacoan,Makanan & Minuman,26400,5,1,1,2025,1,synthetic_id
2025-09-25,Zara,Belanja & Lifestyle,643800,3,0,9,2025,0,synthetic_id
2024-02-03,Disney+ Hotstar,Langganan Digital,80600,5,1,2,2024,1,synthetic_id
2022-01-31,Telkomsel - Pulsa,Tagihan Utilitas,87300,0,0,1,2022,0,synthetic_id
2023-01-27,XL Axiata - Data,Tagihan Utilitas,30200,4,0,1,2023,0,synthetic_id
2023-05-24,H&M,Belanja & Lifestyle,162000,2,0,5,2023,0,synthetic_id
2024-05-06,Kantin Kampus,Makanan & Minuman,12500,0,0,5,2024,0,synthetic_id
2025-02-24,Tokopedia - Aksesoris,Belanja & Lifestyle,29800,0,0,2,2025,0,synthetic_id
2025-12-14,Tagihan Gas,Tagihan Utilitas,73200,6,1,12,2025,0,synthetic_id
2022-04-06,Kursus Online Ruangguru,Pendidikan,64200,2,0,4,2022,0,synthetic_id
2023-10-02,Kantin Kampus,Makanan & Minuman,13600,0,0,10,2023,1,synthetic_id
2025-08-07,Klinik / Puskesmas,Kesehatan,206900,3,0,8,2025,0,synthetic_id
2025-06-17,Shopee - Fashion,Belanja & Lifestyle,316700,1,0,6,2025,0,synthetic_id
2024-03-04,Mixue,Kopi & Minuman,11200,0,0,3,2024,0,synthetic_id
2024-07-22,Fore Coffee,Kopi & Minuman,43700,0,0,7,2024,0,synthetic_id
2022-12-08,Tiktok Shop,Belanja & Lifestyle,31200,3,0,12,2022,0,synthetic_id
2025-10-21,GoPay - GoFood,Makanan & Minuman,36700,1,0,10,2025,0,synthetic_id
2022-01-27,Shopee - Fashion,Belanja & Lifestyle,70200,3,0,1,2022,0,synthetic_id
2022-04-08,GrabBike,Transportasi,33600,4,0,4,2022,0,synthetic_id
2023-09-16,Kopi Kenangan,Kopi & Minuman,40100,5,1,9,2023,1,synthetic_id
2023-11-26,Apotek K24,Kesehatan,144400,6,1,11,2023,0,synthetic_id
2022-11-02,Warung Padang,Makanan & Minuman,34400,2,0,11,2022,0,synthetic_id
2025-06-13,BBM / Bensin,Transportasi,170100,4,0,6,2025,0,synthetic_id
2023-10-07,BPJS Kesehatan,Kesehatan,107700,5,1,10,2023,0,synthetic_id
2025-12-13,PLN - Token Listrik,Tagihan Utilitas,337700,5,1,12,2025,0,synthetic_id
2022-01-24,Tagihan Gas,Tagihan Utilitas,37900,0,0,1,2022,0,synthetic_id
2023-05-27,Kos / Kontrakan,Sewa & Cicilan,770300,5,1,5,2023,0,synthetic_id
2023-07-25,Salon & Spa,Kecantikan & Perawatan,58000,1,0,7,2023,0,synthetic_id
2025-07-17,BPJS Kesehatan,Kesehatan,52700,3,0,7,2025,0,synthetic_id
2025-09-21,Telkomsel - Pulsa,Tagihan Utilitas,37000,6,1,9,2025,0,synthetic_id
2023-12-19,Mie Gacoan,Makanan & Minuman,40300,1,0,12,2023,1,synthetic_id
2022-04-08,H&M,Belanja & Lifestyle,347300,4,0,4,2022,0,synthetic_id
2025-02-11,Karaoke Happy Puppy,Hiburan & Gaya Hidup,54900,1,0,2,2025,0,synthetic_id
2022-02-13,XXI Bioskop,Hiburan & Gaya Hidup,57800,6,1,2,2022,1,synthetic_id
2023-03-12,TransJakarta,Transportasi,3500,6,1,3,2023,1,synthetic_id
2022-09-19,Somethinc,Kecantikan & Perawatan,272300,0,0,9,2022,0,synthetic_id
2025-11-20,Zara,Belanja & Lifestyle,819300,3,0,11,2025,0,synthetic_id
2025-04-07,Shopee - Fashion,Belanja & Lifestyle,122600,0,0,4,2025,0,synthetic_id
2023-05-30,GrabBike,Transportasi,10600,1,0,5,2023,1,synthetic_id
2023-07-14,PLN - Token Listrik,Tagihan Utilitas,322100,4,0,7,2023,0,synthetic_id
2025-07-07,Sayuran & Buah,Kebutuhan Dapur,63600,0,0,7,2025,0,synthetic_id
2023-04-15,Kursus Online Ruangguru,Pendidikan,280000,5,1,4,2023,0,synthetic_id
2024-12-29,Cicilan Kendaraan,Sewa & Cicilan,1641800,6,1,12,2024,0,synthetic_id
2024-10-25,Tiktok Shop,Belanja & Lifestyle,205200,4,0,10,2024,0,synthetic_id
2025-03-09,Es Teh Indonesia,Kopi & Minuman,14500,6,1,3,2025,1,synthetic_id
2022-11-06,GoRide - Ojol Rutin,Transportasi,10800,6,1,11,2022,1,synthetic_id
2024-01-03,ShopeeFood,Makanan & Minuman,52300,2,0,1,2024,0,synthetic_id
2023-10-24,Es Teh Indonesia,Kopi & Minuman,13200,1,0,10,2023,0,synthetic_id
2024-11-21,Transmart,Kebutuhan Dapur,386700,3,0,11,2024,0,synthetic_id
2023-11-12,Facial Treatment,Kecantikan & Perawatan,156900,6,1,11,2023,0,synthetic_id
2022-01-30,PDAM - Tagihan Air,Tagihan Utilitas,54500,6,1,1,2022,0,synthetic_id
2024-09-11,XXI Bioskop,Hiburan & Gaya Hidup,38000,2,0,9,2024,1,synthetic_id
2025-06-11,YouTube Premium,Langganan Digital,26900,2,0,6,2025,0,synthetic_id
2024-10-05,Emina,Kecantikan & Perawatan,55000,5,1,10,2024,0,synthetic_id
2024-12-18,GrabFood,Makanan & Minuman,25700,2,0,12,2024,1,synthetic_id
2024-03-24,YouTube Premium,Langganan Digital,26900,6,1,3,2024,1,synthetic_id
2023-04-26,Pepper Lunch,Makanan & Minuman,117600,2,0,4,2023,0,synthetic_id
2025-03-02,Cicilan Kendaraan,Sewa & Cicilan,1696100,6,1,3,2025,0,synthetic_id
2022-01-30,Lazada,Belanja & Lifestyle,267800,6,1,1,2022,0,synthetic_id
2022-10-31,KFC,Makanan & Minuman,55600,0,0,10,2022,0,synthetic_id
2025-08-18,SPP / UKT Kampus,Pendidikan,2864200,0,0,8,2025,0,synthetic_id
2023-04-11,Pizza Hut,Makanan & Minuman,136100,1,0,4,2023,0,synthetic_id
2025-09-14,Parkir,Transportasi,6200,6,1,9,2025,1,synthetic_id
2022-04-19,Starbucks,Kopi & Minuman,70300,1,0,4,2022,0,synthetic_id
2023-07-26,Zara,Belanja & Lifestyle,573000,2,0,7,2023,0,synthetic_id
2025-11-24,Pepper Lunch,Makanan & Minuman,66300,0,0,11,2025,0,synthetic_id
2024-03-02,Wardah,Kecantikan & Perawatan,81200,5,1,3,2024,0,synthetic_id
2022-05-27,Indihome,Tagihan Utilitas,319500,4,0,5,2022,0,synthetic_id
2025-07-02,Disney+ Hotstar,Langganan Digital,40100,2,0,7,2025,1,synthetic_id
2024-02-04,Uniqlo,Belanja & Lifestyle,249500,6,1,2,2024,0,synthetic_id
2025-07-27,Cicilan Kendaraan,Sewa & Cicilan,1640900,6,1,7,2025,0,synthetic_id
2023-06-07,PLN - Token Listrik,Tagihan Utilitas,216800,2,0,6,2023,0,synthetic_id
2025-09-29,Pasar Tradisional,Kebutuhan Dapur,40400,0,0,9,2025,0,synthetic_id
2024-10-03,Traveloka Hotel,Perjalanan,954400,3,0,10,2024,0,synthetic_id
2024-10-14,Klinik / Puskesmas,Kesehatan,245400,0,0,10,2024,0,synthetic_id
2023-09-06,Kursus Online Ruangguru,Pendidikan,385500,2,0,9,2023,0,synthetic_id
2025-09-21,Hop Hop Boba,Kopi & Minuman,22900,6,1,9,2025,1,synthetic_id
2023-11-20,Fore Coffee,Kopi & Minuman,25900,0,0,11,2023,0,synthetic_id
2022-01-22,Top Up Free Fire,Hiburan & Gaya Hidup,175600,5,1,1,2022,0,synthetic_id
2024-06-16,Pizza Hut,Makanan & Minuman,121500,6,1,6,2024,1,synthetic_id
2024-03-05,Salon & Spa,Kecantikan & Perawatan,173000,1,0,3,2024,0,synthetic_id
2022-01-17,PLN - Token Listrik,Tagihan Utilitas,283300,0,0,1,2022,0,synthetic_id
2025-05-18,Kos / Kontrakan,Sewa & Cicilan,2788000,6,1,5,2025,0,synthetic_id
2024-06-13,Telkomsel - Pulsa,Tagihan Utilitas,75100,3,0,6,2024,0,synthetic_id
2022-04-11,Kos / Kontrakan,Sewa & Cicilan,1177100,0,0,4,2022,0,synthetic_id
2022-07-02,Karaoke Happy Puppy,Hiburan & Gaya Hidup,108600,5,1,7,2022,0,synthetic_id
2025-09-18,Traveloka Hotel,Perjalanan,857100,3,0,9,2025,0,synthetic_id
2024-10-06,Kos / Kontrakan,Sewa & Cicilan,1432300,6,1,10,2024,0,synthetic_id
2023-08-05,Disney+ Hotstar,Langganan Digital,94900,5,1,8,2023,0,synthetic_id
2022-08-08,Hop Hop Boba,Kopi & Minuman,24300,0,0,8,2022,1,synthetic_id
2025-03-18,Spotify,Langganan Digital,21700,1,0,3,2025,0,synthetic_id
2024-04-05,Chatime,Kopi & Minuman,27900,4,0,4,2024,0,synthetic_id
2024-08-05,Burger King,Makanan & Minuman,39900,0,0,8,2024,0,synthetic_id
2025-11-04,Parkir,Transportasi,4900,1,0,11,2025,0,synthetic_id
2023-08-21,McDonalds,Makanan & Minuman,56200,0,0,8,2023,0,synthetic_id
2022-09-14,Warung Padang,Makanan & Minuman,29800,2,0,9,2022,0,synthetic_id
2023-11-17,GoRide - Ojol Rutin,Transportasi,11900,4,0,11,2023,0,synthetic_id
2024-12-10,PLN - Token Listrik,Tagihan Utilitas,134400,1,0,12,2024,0,synthetic_id
2025-10-11,CGV Cinema,Hiburan & Gaya Hidup,52800,5,1,10,2025,1,synthetic_id
2024-12-03,Main Game - Top Up,Hiburan & Gaya Hidup,112100,1,0,12,2024,0,synthetic_id
2023-10-10,Alfamart,Kebutuhan Dapur,146300,1,0,10,2023,0,synthetic_id
2025-09-03,Zara,Belanja & Lifestyle,778700,2,0,9,2025,0,synthetic_id
2022-12-29,Lazada,Belanja & Lifestyle,245700,3,0,12,2022,0,synthetic_id
2024-11-06,XL Axiata - Data,Tagihan Utilitas,82100,2,0,11,2024,0,synthetic_id
2023-06-09,Kos / Kontrakan,Sewa & Cicilan,1039500,4,0,6,2023,0,synthetic_id
2023-09-18,Somethinc,Kecantikan & Perawatan,181500,0,0,9,2023,0,synthetic_id
2024-10-02,Top Up Free Fire,Hiburan & Gaya Hidup,75400,2,0,10,2024,0,synthetic_id
2022-04-04,Starbucks,Kopi & Minuman,45400,0,0,4,2022,1,synthetic_id
2022-03-30,Giant / Hypermart,Kebutuhan Dapur,485500,2,0,3,2022,0,synthetic_id
2025-12-16,Bakso Pak Kumis,Makanan & Minuman,17500,1,0,12,2025,0,synthetic_id
2025-06-01,Starbucks,Kopi & Minuman,76300,6,1,6,2025,0,synthetic_id
2022-07-22,Mixue,Kopi & Minuman,17000,4,0,7,2022,0,synthetic_id
2024-12-27,Transmart,Kebutuhan Dapur,475800,4,0,12,2024,0,synthetic_id
2024-04-08,Netflix,Langganan Digital,77400,0,0,4,2024,0,synthetic_id
2022-04-26,Warteg,Makanan & Minuman,24800,1,0,4,2022,0,synthetic_id
2022-09-16,Uniqlo,Belanja & Lifestyle,529200,4,0,9,2022,0,synthetic_id
2024-03-17,Starbucks,Kopi & Minuman,48200,6,1,3,2024,1,synthetic_id
2024-02-14,Hokben,Makanan & Minuman,34800,2,0,2,2024,1,synthetic_id
2023-05-19,Miniso,Belanja & Lifestyle,44200,4,0,5,2023,0,synthetic_id
2022-05-06,Pepper Lunch,Makanan & Minuman,94100,4,0,5,2022,0,synthetic_id
2022-09-20,Pepper Lunch,Makanan & Minuman,110300,1,0,9,2022,0,synthetic_id
2023-01-29,Starbucks,Kopi & Minuman,54600,6,1,1,2023,1,synthetic_id
2023-11-02,Chatime,Kopi & Minuman,31600,3,0,11,2023,0,synthetic_id
2022-07-28,Wardah,Kecantikan & Perawatan,45400,3,0,7,2022,0,synthetic_id
2023-12-22,KFC,Makanan & Minuman,49500,4,0,12,2023,0,synthetic_id
2022-10-25,Zenius / Quipper,Pendidikan,109100,1,0,10,2022,0,synthetic_id
2022-05-08,Bakso Pak Kumis,Makanan & Minuman,16600,6,1,5,2022,1,synthetic_id
2022-12-23,Sayuran & Buah,Kebutuhan Dapur,53700,4,0,12,2022,0,synthetic_id
2022-07-13,PLN - Token Listrik,Tagihan Utilitas,264500,2,0,7,2022,0,synthetic_id
2022-08-23,Giant / Hypermart,Kebutuhan Dapur,129100,1,0,8,2022,0,synthetic_id
2024-09-26,GrabBike,Transportasi,33500,3,0,9,2024,0,synthetic_id
2025-10-15,Indomaret,Kebutuhan Dapur,65800,2,0,10,2025,0,synthetic_id
2023-06-19,Emina,Kecantikan & Perawatan,33600,0,0,6,2023,0,synthetic_id
2024-10-26,Tagihan Gas,Tagihan Utilitas,79900,5,1,10,2024,0,synthetic_id
2023-10-01,Wardah,Kecantikan & Perawatan,116400,6,1,10,2023,0,synthetic_id
2024-04-16,Sayuran & Buah,Kebutuhan Dapur,28900,1,0,4,2024,0,synthetic_id
2023-05-25,Pasar Tradisional,Kebutuhan Dapur,92200,3,0,5,2023,0,synthetic_id
2025-05-01,Tokopedia - Aksesoris,Belanja & Lifestyle,106300,3,0,5,2025,0,synthetic_id
2024-03-15,PLN - Token Listrik,Tagihan Utilitas,236100,4,0,3,2024,0,synthetic_id
2025-11-14,KFC,Makanan & Minuman,42600,4,0,11,2025,0,synthetic_id
2022-01-11,XXI Bioskop,Hiburan & Gaya Hidup,57300,1,0,1,2022,0,synthetic_id
2022-08-10,Karaoke Happy Puppy,Hiburan & Gaya Hidup,97700,2,0,8,2022,0,synthetic_id
2024-12-19,Fore Coffee,Kopi & Minuman,26300,3,0,12,2024,0,synthetic_id
2022-10-17,Tiktok Shop,Belanja & Lifestyle,225100,0,0,10,2022,0,synthetic_id
2025-07-04,Disney+ Hotstar,Langganan Digital,137900,4,0,7,2025,0,synthetic_id
2023-01-01,Burger King,Makanan & Minuman,67000,6,1,1,2023,0,synthetic_id
2022-07-08,Bakso Pak Kumis,Makanan & Minuman,24600,4,0,7,2022,0,synthetic_id
2023-01-10,Main Game - Top Up,Hiburan & Gaya Hidup,153500,1,0,1,2023,0,synthetic_id
2022-07-13,Wardah,Kecantikan & Perawatan,72000,2,0,7,2022,0,synthetic_id
2022-12-30,Cicilan Kendaraan,Sewa & Cicilan,1109200,4,0,12,2022,0,synthetic_id
2023-04-05,Kos / Kontrakan,Sewa & Cicilan,2384100,2,0,4,2023,0,synthetic_id
2025-09-01,Apotek K24,Kesehatan,35100,0,0,9,2025,0,synthetic_id
2023-10-19,Starbucks,Kopi & Minuman,70500,3,0,10,2023,0,synthetic_id
2024-09-11,H&M,Belanja & Lifestyle,490600,2,0,9,2024,0,synthetic_id
2023-02-20,Shopee - Fashion,Belanja & Lifestyle,200300,0,0,2,2023,0,synthetic_id
2025-04-28,YouTube Premium,Langganan Digital,26900,0,0,4,2025,0,synthetic_id
2025-04-14,Disney+ Hotstar,Langganan Digital,68900,0,0,4,2025,0,synthetic_id
2023-04-28,Wardah,Kecantikan & Perawatan,57600,4,0,4,2023,0,synthetic_id
2022-05-27,H&M,Belanja & Lifestyle,311700,4,0,5,2022,0,synthetic_id
2024-03-24,XXI Bioskop,Hiburan & Gaya Hidup,57600,6,1,3,2024,1,synthetic_id
2024-11-07,XXI Bioskop,Hiburan & Gaya Hidup,65500,3,0,11,2024,0,synthetic_id
2023-03-15,GrabBike,Transportasi,21600,2,0,3,2023,0,synthetic_id
2025-01-26,Emina,Kecantikan & Perawatan,80600,6,1,1,2025,0,synthetic_id
2023-03-23,Warteg,Makanan & Minuman,22900,3,0,3,2023,1,synthetic_id
2024-07-04,Zenius / Quipper,Pendidikan,211200,3,0,7,2024,0,synthetic_id
2022-10-07,Kos / Kontrakan,Sewa & Cicilan,1716500,4,0,10,2022,0,synthetic_id
2025-08-13,Vitamin & Suplemen,Kesehatan,111800,2,0,8,2025,0,synthetic_id
2024-09-22,Mie Gacoan,Makanan & Minuman,31300,6,1,9,2024,1,synthetic_id
2024-12-20,Spotify,Langganan Digital,20100,4,0,12,2024,0,synthetic_id
2022-07-05,CGV Cinema,Hiburan & Gaya Hidup,47700,1,0,7,2022,0,synthetic_id
2022-06-02,Warung Padang,Makanan & Minuman,22800,3,0,6,2022,0,synthetic_id
2024-04-07,Facial Treatment,Kecantikan & Perawatan,215500,6,1,4,2024,0,synthetic_id
2022-07-31,GoPay - GoFood,Makanan & Minuman,33100,6,1,7,2022,1,synthetic_id
2022-11-27,PLN - Token Listrik,Tagihan Utilitas,481400,6,1,11,2022,0,synthetic_id
2025-03-12,Facial Treatment,Kecantikan & Perawatan,135500,2,0,3,2025,0,synthetic_id
2023-09-13,Facial Treatment,Kecantikan & Perawatan,220900,2,0,9,2023,0,synthetic_id
2025-07-06,Main Game - Top Up,Hiburan & Gaya Hidup,69100,6,1,7,2025,1,synthetic_id
2023-05-30,Top Up Mobile Legends,Hiburan & Gaya Hidup,447200,1,0,5,2023,0,synthetic_id
2023-07-16,Alfamart,Kebutuhan Dapur,132800,6,1,7,2023,0,synthetic_id
2023-11-25,Janji Jiwa,Kopi & Minuman,34200,5,1,11,2023,1,synthetic_id
2024-03-30,H&M,Belanja & Lifestyle,133400,5,1,3,2024,0,synthetic_id
2024-11-04,Tiktok Shop,Belanja & Lifestyle,164200,0,0,11,2024,0,synthetic_id
2023-06-19,Kantin Kampus,Makanan & Minuman,16200,0,0,6,2023,0,synthetic_id
2024-05-31,BBM / Bensin,Transportasi,262400,4,0,5,2024,0,synthetic_id
2024-11-01,Hokben,Makanan & Minuman,36900,4,0,11,2024,0,synthetic_id
2025-05-24,GrabBike,Transportasi,18800,5,1,5,2025,1,synthetic_id
2024-01-26,Chatime,Kopi & Minuman,41700,4,0,1,2024,0,synthetic_id
2022-05-21,Pasar Tradisional,Kebutuhan Dapur,40300,5,1,5,2022,0,synthetic_id
2025-02-05,Burger King,Makanan & Minuman,70000,2,0,2,2025,0,synthetic_id
2025-08-06,Pepper Lunch,Makanan & Minuman,108700,2,0,8,2025,0,synthetic_id
2025-11-19,KRL Commuter Line,Transportasi,9300,2,0,11,2025,0,synthetic_id
2025-06-26,Parkir,Transportasi,13600,3,0,6,2025,0,synthetic_id
2022-08-29,Warteg,Makanan & Minuman,19600,0,0,8,2022,1,synthetic_id
2023-04-08,Uniqlo,Belanja & Lifestyle,532400,5,1,4,2023,0,synthetic_id
2022-07-27,Indihome,Tagihan Utilitas,380500,2,0,7,2022,0,synthetic_id
2022-06-09,Bakso Pak Kumis,Makanan & Minuman,17900,3,0,6,2022,0,synthetic_id
2025-03-02,BBM / Bensin,Transportasi,173500,6,1,3,2025,0,synthetic_id
2024-09-23,Pasar Tradisional,Kebutuhan Dapur,100000,0,0,9,2024,0,synthetic_id
2024-12-25,Hop Hop Boba,Kopi & Minuman,34700,2,0,12,2024,0,synthetic_id
2025-07-14,Cicilan Kendaraan,Sewa & Cicilan,903900,0,0,7,2025,0,synthetic_id
2023-04-10,Pepper Lunch,Makanan & Minuman,109300,0,0,4,2023,0,synthetic_id
2022-10-07,GrabBike,Transportasi,22700,4,0,10,2022,1,synthetic_id
2023-11-18,Spotify,Langganan Digital,21300,5,1,11,2023,1,synthetic_id
2023-09-04,Indihome,Tagihan Utilitas,478200,0,0,9,2023,0,synthetic_id
2023-09-20,Indomaret,Kebutuhan Dapur,36200,2,0,9,2023,0,synthetic_id
2023-04-07,Kantin Kampus,Makanan & Minuman,9700,4,0,4,2023,0,synthetic_id
2022-08-10,Indomaret,Kebutuhan Dapur,94000,2,0,8,2022,0,synthetic_id
2024-06-30,Kantin Kampus,Makanan & Minuman,20400,6,1,6,2024,1,synthetic_id
2025-10-29,Salon & Spa,Kecantikan & Perawatan,180500,2,0,10,2025,0,synthetic_id
2025-02-09,Vidio,Langganan Digital,32600,6,1,2,2025,1,synthetic_id
2022-09-18,GoRide - Ojol Rutin,Transportasi,29100,6,1,9,2022,1,synthetic_id
2022-01-16,Buku Teks,Pendidikan,253900,6,1,1,2022,0,synthetic_id
2024-08-08,Buku Teks,Pendidikan,92300,3,0,8,2024,0,synthetic_id
2023-07-24,Parkir,Transportasi,6400,0,0,7,2023,0,synthetic_id
2024-04-10,Indomaret,Kebutuhan Dapur,74800,2,0,4,2024,0,synthetic_id
2024-05-21,Vidio,Langganan Digital,62700,1,0,5,2024,0,synthetic_id
2023-08-16,GrabFood,Makanan & Minuman,64600,2,0,8,2023,0,synthetic_id
2024-08-31,Sayuran & Buah,Kebutuhan Dapur,29400,5,1,8,2024,0,synthetic_id
2023-01-19,Parkir,Transportasi,6500,3,0,1,2023,0,synthetic_id
2022-02-08,Pasar Tradisional,Kebutuhan Dapur,74800,1,0,2,2022,0,synthetic_id
2025-01-22,Tagihan Gas,Tagihan Utilitas,76800,2,0,1,2025,0,synthetic_id
2024-09-17,Mie Gacoan,Makanan & Minuman,31500,1,0,9,2024,0,synthetic_id
2022-06-14,Indihome,Tagihan Utilitas,353100,1,0,6,2022,0,synthetic_id
2025-11-10,Pizza Hut,Makanan & Minuman,67400,0,0,11,2025,0,synthetic_id
2023-06-15,Kantin Kampus,Makanan & Minuman,12700,3,0,6,2023,0,synthetic_id
2023-04-07,Traveloka Hotel,Perjalanan,328600,4,0,4,2023,0,synthetic_id
2025-01-11,Tagihan Gas,Tagihan Utilitas,90200,5,1,1,2025,0,synthetic_id
2023-06-03,Top Up Free Fire,Hiburan & Gaya Hidup,243500,5,1,6,2023,0,synthetic_id
2025-06-07,YouTube Premium,Langganan Digital,26900,5,1,6,2025,1,synthetic_id
2023-02-26,YouTube Premium,Langganan Digital,26900,6,1,2,2023,1,synthetic_id
2022-09-23,Kantin Kampus,Makanan & Minuman,16300,4,0,9,2022,0,synthetic_id
2022-08-05,Netflix,Langganan Digital,184700,4,0,8,2022,0,synthetic_id
2025-05-20,Apotek K24,Kesehatan,133600,1,0,5,2025,0,synthetic_id
2024-06-14,YouTube Premium,Langganan Digital,26900,4,0,6,2024,0,synthetic_id
2025-09-06,Apotek K24,Kesehatan,133400,5,1,9,2025,0,synthetic_id
2023-06-26,Warung Padang,Makanan & Minuman,32400,0,0,6,2023,1,synthetic_id
2024-11-18,Somethinc,Kecantikan & Perawatan,290200,0,0,11,2024,0,synthetic_id
2023-05-13,Salon & Spa,Kecantikan & Perawatan,73800,5,1,5,2023,0,synthetic_id
2022-11-04,Pepper Lunch,Makanan & Minuman,71000,4,0,11,2022,0,synthetic_id
2025-05-28,PDAM - Tagihan Air,Tagihan Utilitas,44800,2,0,5,2025,0,synthetic_id
2024-11-18,GrabFood,Makanan & Minuman,82100,0,0,11,2024,0,synthetic_id
2025-03-23,Klinik / Puskesmas,Kesehatan,299600,6,1,3,2025,0,synthetic_id
2024-09-10,BBM / Bensin,Transportasi,268700,1,0,9,2024,0,synthetic_id
2024-07-20,SPP / UKT Kampus,Pendidikan,2214800,5,1,7,2024,0,synthetic_id
2023-04-01,Kursus Online Ruangguru,Pendidikan,103500,5,1,4,2023,0,synthetic_id
2025-05-15,Warung Padang,Makanan & Minuman,34800,3,0,5,2025,0,synthetic_id
2025-12-08,Fore Coffee,Kopi & Minuman,39100,0,0,12,2025,1,synthetic_id
2022-03-08,Tiktok Shop,Belanja & Lifestyle,236700,1,0,3,2022,0,synthetic_id
2022-11-18,PDAM - Tagihan Air,Tagihan Utilitas,138000,4,0,11,2022,0,synthetic_id
2023-07-16,GrabFood,Makanan & Minuman,79500,6,1,7,2023,1,synthetic_id
2022-04-02,PLN - Token Listrik,Tagihan Utilitas,429000,5,1,4,2022,0,synthetic_id
2025-12-22,XL Axiata - Data,Tagihan Utilitas,61000,0,0,12,2025,0,synthetic_id
2023-04-19,Fore Coffee,Kopi & Minuman,39400,2,0,4,2023,0,synthetic_id
2025-02-21,BPJS Kesehatan,Kesehatan,115400,4,0,2,2025,0,synthetic_id
2025-05-20,Tiktok Shop,Belanja & Lifestyle,105000,1,0,5,2025,0,synthetic_id
2023-11-21,Main Game - Top Up,Hiburan & Gaya Hidup,137000,1,0,11,2023,0,synthetic_id
2024-04-20,BBM / Bensin,Transportasi,61500,5,1,4,2024,0,synthetic_id
2025-11-25,Zenius / Quipper,Pendidikan,75300,1,0,11,2025,0,synthetic_id
2024-04-07,Emina,Kecantikan & Perawatan,43500,6,1,4,2024,0,synthetic_id
2022-06-30,Hop Hop Boba,Kopi & Minuman,26600,3,0,6,2022,0,synthetic_id
2024-03-23,Klinik / Puskesmas,Kesehatan,57900,5,1,3,2024,0,synthetic_id
2025-06-14,Shopee - Fashion,Belanja & Lifestyle,289400,5,1,6,2025,0,synthetic_id
2023-06-12,GrabFood,Makanan & Minuman,36100,0,0,6,2023,0,synthetic_id
2025-11-12,Hop Hop Boba,Kopi & Minuman,35400,2,0,11,2025,0,synthetic_id
2024-07-29,Vidio,Langganan Digital,61000,0,0,7,2024,0,synthetic_id
2022-10-30,Giant / Hypermart,Kebutuhan Dapur,177000,6,1,10,2022,0,synthetic_id
2024-05-12,Spotify,Langganan Digital,28900,6,1,5,2024,1,synthetic_id
2024-11-02,Lazada,Belanja & Lifestyle,226000,5,1,11,2024,0,synthetic_id
2024-10-14,BBM / Bensin,Transportasi,190900,0,0,10,2024,0,synthetic_id
2023-09-08,Tagihan Gas,Tagihan Utilitas,88200,4,0,9,2023,0,synthetic_id
2023-08-28,Karaoke Happy Puppy,Hiburan & Gaya Hidup,123100,0,0,8,2023,0,synthetic_id
2023-10-23,Sayuran & Buah,Kebutuhan Dapur,78100,0,0,10,2023,0,synthetic_id
2022-01-25,Pizza Hut,Makanan & Minuman,66700,1,0,1,2022,0,synthetic_id
2023-12-16,Shopee - Fashion,Belanja & Lifestyle,276000,5,1,12,2023,0,synthetic_id
2022-01-02,Telkomsel - Pulsa,Tagihan Utilitas,44900,6,1,1,2022,0,synthetic_id
2025-08-12,Wardah,Kecantikan & Perawatan,99500,1,0,8,2025,0,synthetic_id
2025-08-05,Salon & Spa,Kecantikan & Perawatan,184300,1,0,8,2025,0,synthetic_id
2024-04-25,BBM / Bensin,Transportasi,117300,3,0,4,2024,0,synthetic_id
2025-12-27,GoRide - Ojol Rutin,Transportasi,20100,5,1,12,2025,1,synthetic_id
2024-09-16,SPP / UKT Kampus,Pendidikan,1703500,0,0,9,2024,0,synthetic_id
2023-09-16,Emina,Kecantikan & Perawatan,64100,5,1,9,2023,0,synthetic_id
2024-03-29,Karaoke Happy Puppy,Hiburan & Gaya Hidup,82700,4,0,3,2024,0,synthetic_id
2025-11-20,Shopee - Fashion,Belanja & Lifestyle,237300,3,0,11,2025,0,synthetic_id
2025-02-21,Vidio,Langganan Digital,15600,4,0,2,2025,0,synthetic_id
2023-02-26,XXI Bioskop,Hiburan & Gaya Hidup,42100,6,1,2,2023,1,synthetic_id
2024-06-30,Tiket.com,Perjalanan,1129900,6,1,6,2024,0,synthetic_id
2023-01-21,Parkir,Transportasi,19900,5,1,1,2023,1,synthetic_id
2024-04-19,Vitamin & Suplemen,Kesehatan,38600,4,0,4,2024,0,synthetic_id
2023-08-23,Indihome,Tagihan Utilitas,463500,2,0,8,2023,0,synthetic_id
2024-01-26,KRL Commuter Line,Transportasi,6300,4,0,1,2024,0,synthetic_id
2022-01-24,Transmart,Kebutuhan Dapur,598300,0,0,1,2022,0,synthetic_id
2025-06-15,Burger King,Makanan & Minuman,39500,6,1,6,2025,1,synthetic_id
